code,description,last_updated
2789955013,Genus Rhodomicrobium (organism),2025-09-01
4687870010,Ipratropium- and levosalbutamol-containing product in pulmonary dose form,2025-09-01
5155442013,Evaluation of eligibility for adult education centre,2025-09-01
2767240014,Clostridium quercicolum,2025-09-01
444514018,Salmonella group F phase 1 y-z,2025-09-01
3723721015,Episodic ataxia with slurred speech (disorder),2025-09-01
2736445015,Chronic headache disorder (disorder),2025-09-01
473967011,Tumour of olfactory tract,2025-09-01
332066019,"[X]Motorcycle rider injured in collision with fixed or stationary object, driver injured in nontraffic accident",2025-09-01
390649014,Bruise of oropharynx,2025-09-01
322983017,"Foreign body in mouth, esophagus and stomach NOS",2025-09-01
510327011,Anterior aspect of eyelids,2025-09-01
2467831012,Liposomal doxorubicin hydrochloride (substance),2025-09-01
779178017,Familial amyloid polyneuropathy (disorder),2025-09-01
2771065014,Nasal form dihydroergotamine mesylate,2025-09-01
2971089017,Organic dementia associated with acquired immunodeficiency syndrome (disorder),2025-09-01
3514878014,Acquired abnormality of cardiac ventricle,2025-09-01
623590019,Jejunal interposition (procedure),2025-09-01
4550499018,Overdose of dopamine receptor agonist (disorder),2025-09-01
4552931015,Dermatofibroma of skin of lip (disorder),2025-09-01
1458999010,"Mental state, behavior and/or psychosocial function finding (finding)",2025-09-01
1190343012,Teicoplanin 400mg injection (pdr for recon)+diluent (product),2025-09-01
3512766015,Doppler ultrasonography of vascular structure of bilateral upper limbs,2025-09-01
657393016,Diagnostic endoscopic examination of uterus NOS (procedure),2025-09-01
246349011,Air embolism - postoperative,2025-09-01
3678411012,Doxepin (as doxepin hydrochloride) 50 mg oral capsule,2025-09-01
3718980011,Product containing polyvinyl alcohol in ocular dose form (medicinal product form),2025-09-01
3293653018,Infection caused by Dicrocoelium dendriticum,2025-09-01
2639599012,"Primary malignant neoplasm of ovary, with widespread metastatic disease (disorder)",2025-09-01
771779015,Bulldog (organism),2025-09-01
803450012,Quinone oxime benzoyl hydrazine (substance),2025-09-01
287572019,Candidiasis of lung,2025-09-01
772652014,Finding of volume of heart sounds (finding),2025-09-01
2871794010,Spheniscus,2025-09-01
1193386011,Beclomethasone dipropionate+salbutamol (product),2025-09-01
3700481011,Hemorrhage of bilateral vitreous bodies (disorder),2025-09-01
597542017,"Deep full thickness burn of multiple parts of the face, head or neck - with loss of body part (disorder)",2025-09-01
2972886010,"Myeloid leukemia, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",2025-09-01
562567015,Excision arthroplasty (procedure),2025-09-01
24897014,Actinidin,2025-09-01
2956828011,Peripheral vascular catheter submitted as specimen (specimen),2025-09-01
154801016,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",2025-09-01
3320086014,Immunoglobulin G antibody to Saccharomyces cerevisiae (substance),2025-09-01
3532726014,Histological tissue processing/storage cassette (physical object),2025-09-01
796544012,Abdominal phlebectomy (procedure),2025-09-01
445900015,Abdominal hysterocolpectomy NEC,2025-09-01
835166019,Implantation of nerve end into bone (procedure),2025-09-01
306420016,Tumour of uterine body complicating postpartum care - baby delivered during previous episode of care,2025-09-01
222580010,O/E - tinkling bowel sounds,2025-09-01
2721445013,Statement made to police (finding),2025-09-01
3027203014,Chronic abscess of lower leg,2025-09-01
5449666012,Cerebral infarct due to thrombosis of precerebral artery (disorder),2025-09-01
229888010,Ultraviolet photography,2025-09-01
123625018,Atrophy of cystic duct,2025-09-01
5415625011,Union for International Cancer Control pathological T category allowable value,2025-09-01
1474254018,OXY-TET 100 (product),2025-09-01
655226017,Traumatic division of thumb ligament (disorder),2025-09-01
21072013,Hemoglobin Zambla,2025-09-01
710730015,Plasma IGF 2 measurement (procedure),2025-09-01
208040013,Excision - action,2025-09-01
87970015,Micrococcus,2025-09-01
166973016,With hygiene,2025-09-01
3302333018,Multiple drug-resistant Serratia marcescens,2025-09-01
2730924014,Born in Cyprus (finding),2025-09-01
4043194017,Remimazolam only product,2025-09-01
633584012,Antenatal syphilis screening status (finding),2025-09-01
1456394015,Rogerian psychotherapy (regime/therapy),2025-09-01
2770906017,Genus Methylocella,2025-09-01
2640900017,Accommodative effort (observable entity),2025-09-01
74742010,Unspecified abortion with laceration of bladder,2025-09-01
1222413010,Contrast bath treatment,2025-09-01
3034370012,Closed fracture dislocation of interphalangeal joint of thumb,2025-09-01
5370653014,Structure of phalanx of right third toe,2025-09-01
232735016,Excision of thyroglossal tract,2025-09-01
46898011,Jackson's membrane,2025-09-01
2617167011,Genus Planomicrobium,2025-09-01
3335402013,SNOMED Clinical Terms version: 20170131 [R] (January 2017 Release),2025-09-01
245880018,Abrasion of eyelid,2025-09-01
436832012,Diphenylpyraline overdose,2025-09-01
679833016,Orthoptic treatment penalization with lenses (procedure),2025-09-01
3312129011,Previously initiated endodontic therapy completed,2025-09-01
3659048016,Bupropion hydrochloride 100mg prolonged-release oral tablet,2025-09-01
4628476015,Structure of tendon of semispinalis cervicis,2025-09-01
4579746018,Product containing protein and protein derivative (product),2025-09-01
579669013,[X]Pericarditis in other infectious and parasitic diseases classified elsewhere (disorder),2025-09-01
573285018,Myxoid leiomyosarcoma,2025-09-01
651733011,Daltonism (disorder),2025-09-01
3466845012,58500,2025-09-01
434453010,Anionic surfactant allergy,2025-09-01
2573291011,Finding reported by subject or history provider (finding),2025-09-01
492984016,Structure of reflected head of rectus femoris muscle,2025-09-01
3745021016,Accidental puncture of a blood vessel during procedure (disorder),2025-09-01
375503019,Time from start of test,2025-09-01
2735763012,Active external cooling of subject (procedure),2025-09-01
242690018,Complicated femoral hernia,2025-09-01
770282016,Retired procedure,2025-09-01
615047011,Gravy granules (substance),2025-09-01
48520010,Closure of esophagostomy by cervical approach,2025-09-01
69393017,Shaft of rib,2025-09-01
1769361011,Hydrocolloid dressing semi-permeable sterile with adhesive border 5cm x 5cm square (physical object),2025-09-01
1228316014,SOTSS - Superior oblique tendon sheath syndrome,2025-09-01
495095017,Membranous ampulla structure,2025-09-01
3890895017,6/15 visual acuity of left eye,2025-09-01
81185017,"Male hypogonadism, NOS",2025-09-01
655932017,Gritty (finding),2025-09-01
3307849019,Antineoplastic chemotherapy regimen,2025-09-01
2736230013,Fluoroscopic angiography of external carotid artery using contrast with insertion of stent graft (procedure),2025-09-01
3033547010,Human papillomavirus 33 DNA,2025-09-01
2754945018,(Trigger: [finger (& acquired)] or [thumb]) or (snapping fingers) (disorder),2025-09-01
1483318018,FH: Cardiomyopathy,2025-09-01
3703081015,Nail plate of great toe,2025-09-01
5233677011,AJCC (American Joint Committee on Cancer) rpT3a,2025-09-01
2694867012,Ventilator-acquired pneumonia,2025-09-01
4590460015,"Diphtheria toxoid, acellular pertussis, Haemophilus influenzae type B conjugated, hepatitis B, inactivated poliomyelitis and tetanus toxoid paediatric vaccine",2025-09-01
230529012,Postnatal care provider,2025-09-01
2955762014,Purposely unmarried and sexually abstinent,2025-09-01
2464385011,Substance abuse prevention assessment (regime/therapy),2025-09-01
228593014,Sample albumin &/or fluid,2025-09-01
2547174014,Coniothyrium fuckelii (organism),2025-09-01
87947011,Ethopropazine,2025-09-01
5277634017,Structure of extensor tendon within left forearm (body structure),2025-09-01
291336016,Small cell - large cell carcinoma,2025-09-01
3681274013,Product containing precisely olanzapine 7.5 milligram/1 each conventional release oral tablet,2025-09-01
3702737014,Duane's syndrome of both eyes,2025-09-01
5136712010,Tooth socket,2025-09-01
389097018,Paper wasp,2025-09-01
2614147012,Simethicone+sodium bicarbonate (product),2025-09-01
3565647019,Product containing only orciprenaline sulfate 20 mg/1 each oral tablet (clinical drug),2025-09-01
2901112011,Diffuse non-Hodgkin's lymphoma of bone,2025-09-01
3676790018,Product containing precisely aspirin 325 milligram and carisoprodol 200 milligram/1 each conventional release oral tablet,2025-09-01
366086014,Musculus uvulae,2025-09-01
631831000124117,History of correction of congenital deformity of heart (situation),2025-09-01
3451378010,Malignant carcinoid tumor of colon (disorder),2025-09-01
2817277015,Measurement of heavy metal in tissue specimen,2025-09-01
9126014,Seropositive,2025-09-01
403606012,(Angioneurotic oedema) or (urticaria),2025-09-01
679198014,Able to remember new motor skills (finding),2025-09-01
345408017,Myelinated nerve fibres of optic disc,2025-09-01
798498015,Postmaturity (disorder),2025-09-01
2840104013,Lymphocyte positive for both CD3 antigen and CD8 antigen,2025-09-01
2148193017,"Salmonella IIIb 35:z52:e,n,x,z15 (organism)",2025-09-01
2913772010,"Calcinosis, Raynaud's phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia syndrome (disorder)",2025-09-01
317565010,[D]Colic NOS,2025-09-01
2463177016,Accidental practolol poisoning (event),2025-09-01
3788629015,Estimated total intake of trans fatty acids n 24 hours,2025-09-01
2879739017,Two atrioventricular valves in double inlet ventricle (disorder),2025-09-01
748708010,Anatrichosoma (organism),2025-09-01
3489657010,Product containing sulindac 100 mg/1 each oral tablet (clinical drug),2025-09-01
423195013,Behavior management problem,2025-09-01
3709319014,Acetaminophen- and codeine-containing product in oral dose form,2025-09-01
662580018,Accidental poisoning by petrol fuels and cleaners (disorder),2025-09-01
2993851012,Shoulder cold compression therapy wrap (physical object),2025-09-01
3036046019,Spleen cyst,2025-09-01
3725773017,CLIPPERS - chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids,2025-09-01
214628012,"Salmonella arizonae 21:z65:e,n,x,z15",2025-09-01
393091013,"0.014""",2025-09-01
564847019,Entire nail of little finger (body structure),2025-09-01
833673013,Retired procedure,2025-09-01
2465970015,Goal context (qualifier value),2025-09-01
3300324011,EKG: supraventricular tachycardia,2025-09-01
3440403016,Injection of bilateral lower limbs using ultrasonographic guidance,2025-09-01
569396017,Other specified meningococcal infection (disorder),2025-09-01
2742359011,Epithelial cell count (procedure),2025-09-01
324769011,Maltreatment syndromes,2025-09-01
50112010,Intrinsic motivation,2025-09-01
809070015,Abortion with perforation of periurethral tissue (disorder),2025-09-01
1222053017,Supraspinous ligament in thoracic region,2025-09-01
601205016,"Motor vehicle nontraffic accident of unspecified nature, except off-road motor vehicle, while in motion, not on public highway, motor cyclist injured (finding)",2025-09-01
732389014,Anastomosis of stomach (procedure),2025-09-01
297589013,Myasthenic syndrome due to pernicious anaemia,2025-09-01
308075012,Spontaneous breech delivery (& [labor complicated by]),2025-09-01
757057013,Augmentation genioplasty (procedure),2025-09-01
133664010,Strigea,2025-09-01
240983019,Munchausen's syndrome,2025-09-01
3078860016,Chronic localised pemphigoid,2025-09-01
3489996019,Product containing ziprasidone hydrochloride 60 mg/1 each oral capsule (clinical drug),2025-09-01
481180011,Procedure on the mediastinum,2025-09-01
3648869016,Osmium-190m (substance),2025-09-01
3699017015,Product containing precisely epirubicin hydrochloride 50 milligram/25 milliliter conventional release solution for injection vial,2025-09-01
650710019,Hexan-3-one (substance),2025-09-01
158145010,Malformation of jaw,2025-09-01
494000013,Structure of left upper lobe of lung,2025-09-01
3332642017,Symmetrical small for gestational age fetus,2025-09-01
1781044011,Ostomy skin fillers,2025-09-01
686918019,Ketamine adverse reaction (disorder),2025-09-01
3036037013,Cancer metastatic to peritoneum,2025-09-01
3078859014,Patient transfer to coronary care unit,2025-09-01
397861017,H/O: myomectomy/hysterotomy,2025-09-01
791226016,Ruffini's corpuscle (body structure),2025-09-01
2466806015,Control - white petrolatum 100% (product),2025-09-01
571611017,"[X]Malignant neoplasm of meninges, unspecified",2025-09-01
304081010,Infestation of renal pelvis with ureter,2025-09-01
2748029016,Retired procedure (procedure),2025-09-01
663875010,Hemangiomas and lymphangiomas of any site (disorder),2025-09-01
313973010,Malrotation of colon and cecum,2025-09-01
3643607016,Intellectual disability Wolff type (disorder),2025-09-01
4631104013,Structure of centrilobular region of liver (body structure),2025-09-01
1769390017,Hydrocolloid dressing thin semi-permeable sterile without adhesive border 9cm x 14cm rectangular (physical object),2025-09-01
210566014,Carbon-nitrogen lyase,2025-09-01
2674806010,Trichosphaeriales,2025-09-01
133514012,"Anthranilate 1,2-dioxygenase (deaminating, decarboxylating)",2025-09-01
113116012,Clostridium thermocellum,2025-09-01
138408017,Riboflavin synthase,2025-09-01
195750019,Salmonella lubumbashi,2025-09-01
1234423013,Atresia of broad ligament,2025-09-01
306076015,Maternal rubella during pregnancy - baby not yet delivered,2025-09-01
393502016,Total excision of bursa,2025-09-01
76974012,Prophylactic treatment,2025-09-01
3957786011,Computed tomography arthrography of bilateral temporomandibular joints (procedure),2025-09-01
597270016,"Contusion, anterior abdominal wall (disorder)",2025-09-01
2695468017,Daptomycin 250mg injection solution 10mL vial,2025-09-01
744258014,Subcutaneous tissue of wrist and hand -RETIRED-,2025-09-01
26189019,"Joint prosthesis, NOS",2025-09-01
360034010,Effusion into joint,2025-09-01
186969011,Proximal shaft of ulna,2025-09-01
32660012,"Partial denture, including adjustments",2025-09-01
2572039014,Poisoning by antiallergic AND/OR antiemetic drug (navigational concept),2025-09-01
78891016,"Drug-induced neutropenia, NOS",2025-09-01
782203011,Tuberculous ascites (disorder),2025-09-01
2467001017,Ampicilloyl extract (product),2025-09-01
32960014,Hypocupremia,2025-09-01
396952010,Galactocoele,2025-09-01
1215581013,Epinephrine + lidocaine hydrochloride 0.02mg/20mg injection,2025-09-01
1763376012,Somatropin(rbe) 1.8iu(0.6mg) powder and solvent for injection solution prefilled syringe (product),2025-09-01
3035165018,Ulcer of lower extremity due to type 2 diabetes mellitus,2025-09-01
3765065017,Sulfacetamide sodium 300 mg/mL eye solution,2025-09-01
232095012,Maternity milk and vitamins advice,2025-09-01
562806016,Other specified other prosthetic replacement of ligament (procedure),2025-09-01
769608018,Lagochilascaris (organism),2025-09-01
2161889014,Salmonella II vrindaban,2025-09-01
2550347011,Salmonella enterica subsp. enterica ser. Oakley,2025-09-01
2764626010,Family history of malignant neoplasm of ovary,2025-09-01
382285010,Investment material - phosphate-bonded,2025-09-01
181056013,Specimen from left ovary obtained by oophorectomy,2025-09-01
385789013,degrees of arc,2025-09-01
391664016,Shaft of middle phalanx of index finger,2025-09-01
2817840017,Gluten sensitivity,2025-09-01
3695085011,Diosmin product,2025-09-01
2938909019,Electroglottograph (physical object),2025-09-01
832828014,High forceps delivery (procedure),2025-09-01
306205013,"Medical condition NOS, during pregnancy - baby not yet delivered",2025-09-01
563987015,Flexor carpi ulnaris muscle flap (substance),2025-09-01
811882019,Right lateral ventricle structure (body structure),2025-09-01
3496157012,Product containing benzatropine in parenteral dosage form,2025-09-01
223072016,O/E - no suppression,2025-09-01
200667019,Retired procedure,2025-09-01
503797014,Mikulicz syndrome,2025-09-01
1764079016,mm3 (qualifier value),2025-09-01
3498440014,Symphalangism with multiple anomalies of hands and feet syndrome (disorder),2025-09-01
2723109013,Mining engineer - ores and minerals (occupation),2025-09-01
789465017,Bronchiole of middle lung lobe (body structure),2025-09-01
2968772014,Berger's immunoglobulin A or immunoglobulin G nephropathy,2025-09-01
296479019,[X] Haltlose type personality disorder,2025-09-01
4555184014,Able to perform food and/or nutrition skill with difficulty (finding),2025-09-01
683344015,Unable to swallow thickened fluid (finding),2025-09-01
3458301011,Entire extensor of elbow joint,2025-09-01
2973429015,Non-International System of Units unit of volume per unit time,2025-09-01
322127019,"Splinter of neck, without major open wound, infected",2025-09-01
3030691019,Hemodialysis detail (observable entity),2025-09-01
291358019,[M]Papillary or squamous cell neoplasm NOS,2025-09-01
2791556018,Thiocystis gelatinosa,2025-09-01
579204011,Papillary muscle dysfunction (disorder),2025-09-01
3522972013,Product containing barium (medicinal product),2025-09-01
2164089014,Edinger-Westphal nucleus,2025-09-01
690658014,Accidental isoflurane overdose (disorder),2025-09-01
2639613016,Clinical statement entry (record artifact),2025-09-01
280539017,Entire scalp,2025-09-01
157335017,Neoplasm of uncertain behavior of lateral wall of oropharynx,2025-09-01
577730017,Argyrosis of cornea (disorder),2025-09-01
3046402018,Computed tomography of feeding tube (procedure),2025-09-01
5261754017,Extension Namespace {1000310} (namespace concept),2025-09-01
587419013,Villonodular synovitis of sternoclavicular joint (disorder),2025-09-01
5259706013,Neonatal non-motor electro-clinical seizure,2025-09-01
2643626013,Acidiphilium multivorum,2025-09-01
2643732010,Isometheptene + acetaminophen,2025-09-01
3686981011,Product containing aluminium hydroxide in oral dosage form,2025-09-01
542895019,[General] or [vague] or [multiple] symptoms,2025-09-01
4697663014,Spider telangiectasis of skin (disorder),2025-09-01
782293019,Activities of daily living training for the blind (procedure),2025-09-01
2986824017,History of tubal ligation (situation),2025-09-01
312917011,Hydrocephalus with anomaly of aqueduct of Sylvius,2025-09-01
55892013,Stricture of urethral meatus,2025-09-01
453777018,Diabetic liaison nurse,2025-09-01
580863013,Megaesophagus in Chagas' disease (disorder),2025-09-01
2941488011,"Douche, manual, non-sterile",2025-09-01
132140016,Malacocottus kincaidi,2025-09-01
545835014,Post-term delivery (finding),2025-09-01
3495194010,Zolmitriptan in oral dosage form,2025-09-01
5447144011,Meropenem resistant bacteria,2025-09-01
1233816011,Phensuximide poisoning,2025-09-01
393671017,Orthopedic operations,2025-09-01
313624016,Anomaly of laryngeal and tracheal cartilage,2025-09-01
712161013,Necrotizing herpetic retinopathy (disorder),2025-09-01
2738200010,FP22 - practice advise removal via screening system (finding),2025-09-01
330629015,Adverse reaction to cephazolin,2025-09-01
397097013,Breakthrough bleeding,2025-09-01
492453011,Subdural haemorrhage following injury without open intracranial wound AND with no loss of consciousness,2025-09-01
666839017,Rubella in pregnancy (disorder),2025-09-01
372613010,Tapering fingers,2025-09-01
738367015,Turkmen zebu cattle breed (organism),2025-09-01
518890013,O/E -artery wall character NOS,2025-09-01
82152011,"Lysis of adhesions of eye muscle, NOS",2025-09-01
3535073019,Structure of bronchiole of middle lobe of right lung,2025-09-01
4555176010,Structure of subcutaneous fatty tissue overlying rib,2025-09-01
807746015,Acute gastric ulcer without hemorrhage AND without perforation (disorder),2025-09-01
2690166014,Computed tomography and biopsy of pelvis (procedure),2025-09-01
399648014,Muscular dystrophy (& [Duchenne muscular dystrophy]),2025-09-01
326223010,"Motor vehicle traffic accident involving collision, on highway, between motor vehicle and bridge, occupant of tram injured",2025-09-01
154974014,Incomplete ossification of scapula,2025-09-01
375984016,Cardiac electrophysiological study,2025-09-01
2469170012,pT1: Tumour 8 cm or less in greatest dimension (osseous primitive neuroectodermal tumor/Ewing's sarcoma),2025-09-01
2549427016,Biphasic insulin lispro,2025-09-01
3685939012,Product containing norethisterone in oral dosage form (medicinal product form),2025-09-01
4953626011,Entire flexor tendon within wrist,2025-09-01
2897976011,Genus Rhea (organism),2025-09-01
5258541018,Infected abrasion of skin of ankle (disorder),2025-09-01
2720322014,Hip joint effusion (disorder),2025-09-01
796430015,Injury of intestine without open wound into abdominal cavity (disorder),2025-09-01
824776012,Retired procedure,2025-09-01
662980013,Coroner report - paid for (finding),2025-09-01
3014610019,Laparoscopy carbon dioxide gas/cylinder,2025-09-01
345384017,Excessive day and night-time sleepiness,2025-09-01
2152964015,Salmonella Tomegbe (organism),2025-09-01
5308759012,Entire anterior carpal region,2025-09-01
723576018,Hepatitis D virus RNA assay (procedure),2025-09-01
597247012,"Splinter, without major open wound, infected, NOS (disorder)",2025-09-01
2920575012,Open commissurotomy of tricuspid valve,2025-09-01
320079013,"Closed fracture subluxation, interphalangeal joint, multiple toes",2025-09-01
709996019,Conversion to total prosthetic replacement of hip joint NEC (procedure),2025-09-01
2646838014,Mapleson D circuit,2025-09-01
1228650014,Not putting on weight,2025-09-01
2834045013,Iloperidone 12mg tablet (product),2025-09-01
302780015,Umbilical hernia with gangrene,2025-09-01
513712014,BOLTAN II (substance),2025-09-01
3463399017,Entire supraspinatus muscle and tendon,2025-09-01
2464784013,Mycophenolic acid 360mg m/r capsule (product),2025-09-01
3755893019,Cultured autograft of skin (substance),2025-09-01
651541014,Methyl histamine (substance),2025-09-01
386982018,Pseudomonas caryophylli,2025-09-01
726941017,Sodium pertechnetate[99mTc]fission injection BP (substance),2025-09-01
814577019,Antemortem wound (morphologic abnormality),2025-09-01
3445901010,Complement C5b-C6-C7-C8-C9,2025-09-01
581068013,"Esophageal, stomach or duodenal disorder NOS (disorder)",2025-09-01
330577011,Adverse reaction to ciclacillin,2025-09-01
685785014,Intentional benperidol poisoning (disorder),2025-09-01
646822012,"Psychologic desensitization, flooding (procedure)",2025-09-01
182896012,Arcobacter cryaerophilus,2025-09-01
184848013,Gomori stain method,2025-09-01
819910016,Repair of retina for retinal detachment by photocoagulation (procedure),2025-09-01
3484943014,Product containing metronidazole in oral dosage form (medicinal product form),2025-09-01
5090872017,Ifosfamide 2 g powder for solution for infusion and/or injection vial,2025-09-01
757571000124116,Thrombophlebitis of deep vein of right lower limb (disorder),2025-09-01
563632018,Other specified suture of organ NOC (procedure),2025-09-01
307937012,Obstetric nipple infection,2025-09-01
618254012,Epilepsy only in relation to photic stimulation,2025-09-01
650034016,Contact lens solution sample (specimen),2025-09-01
311709012,"(Neuralgia, neuritis or radiculitis NOS) or (policeman's disease)",2025-09-01
662031017,"Splinter of finger, without major open wound or mention of infection (disorder)",2025-09-01
1213465015,Tolmetin sodium 400mg capsule,2025-09-01
472129017,Paracetamol+dextropropoxyphene,2025-09-01
2476450011,Referral to art therapy service,2025-09-01
19702016,Assault and battery,2025-09-01
4542465018,Lemurs,2025-09-01
3520602017,Mural thrombus of right ventricle (disorder),2025-09-01
182425011,Mycobacterium branderi,2025-09-01
635234016,Upper jugular lymph node (body structure),2025-09-01
654086015,Sari - microbial strain (qualifier value),2025-09-01
2561511019,On examination - gravid uterus size NOS (finding),2025-09-01
1201672011,Esmolol hydrochloride 250mg/mL injection (product),2025-09-01
1464655010,Urine deoxypyridinoline/creatinine ratio,2025-09-01
1786106017,Poliomyelitis,2025-09-01
3689825019,Product containing precisely mitomycin 20 milligram/1 vial powder for conventional release solution for injection,2025-09-01
482087010,Procedure / Intervention,2025-09-01
50306011,Fetus or newborn affected by immune serum transmitted via placenta or breast milk,2025-09-01
2716384017,Lateral humeral: [condyle] or [epicondyle] (body structure),2025-09-01
1477765016,Epoetin beta 3000iu injection solution 0.3mL prefilled syringe,2025-09-01
2672589011,Thymus vulgaris specific immunoglobulin E,2025-09-01
3783264015,Stemphylium botryosum protein Ag,2025-09-01
459917010,Born in Chechnya,2025-09-01
182539013,Oligella,2025-09-01
69562017,"Effusion, NOS",2025-09-01
520142015,O/E - spleen not palpable,2025-09-01
2691481019,Polyp of sigmoid colon (disorder),2025-09-01
2933406019,"Gastric calibration tube, sterile",2025-09-01
3424023011,Amputation of left foot,2025-09-01
3683897013,Product containing precisely ursodeoxycholic acid 250 milligram/1 each conventional release oral tablet,2025-09-01
779269018,Poisoning by anticonvulsant (disorder),2025-09-01
5261763015,Structure of basal lamina of choroid (body structure),2025-09-01
609413016,"[X]Assault by sharp object, occurrence at unspecified place (finding)",2025-09-01
2574836019,Fluoroscopic venography and embolisation of testicular vein (procedure),2025-09-01
57614013,"Osteoplasty of radius, lengthening with autograft",2025-09-01
238355013,Infect disease notific NOS,2025-09-01
3757516018,Caregiver can no longer cope (finding),2025-09-01
631477010,Fall on public service vehicle (finding),2025-09-01
391580016,Distal third of patella,2025-09-01
20074018,"Intra-amniotic infection of fetus, NOS",2025-09-01
794723012,Calcipenic type rickets (disorder),2025-09-01
272274015,Microsurgical repair vein,2025-09-01
2967603011,Restrictive lung disease due to amyotrophic lateral sclerosis (disorder),2025-09-01
3028124013,Erythema chronicum migrans skin condition,2025-09-01
641637010,"Ventricular tachycardia, monomorphic (disorder)",2025-09-01
386792016,Hem synthetase,2025-09-01
440024011,Active range of thumb extension,2025-09-01
3467058015,8.6,2025-09-01
317802018,[D]Bladder filling defect,2025-09-01
3703181018,Entire nail plate of second toe (body structure),2025-09-01
69584017,Byrd respirator therapy,2025-09-01
369347017,Pain in female genitalia,2025-09-01
2994360016,Radio-frequency identification patient positioning/tracking system (physical object),2025-09-01
597775010,"Superficial burn of leg, unspecified (disorder)",2025-09-01
101383019,Inorganic poisoning syndrome of animal,2025-09-01
599883016,"Train accident involving burning, pedestrian injured (finding)",2025-09-01
133425017,"Dislocation or displacement of joint, not recurrent or current injury",2025-09-01
3292266015,Poisoning caused by thiopental sodium (disorder),2025-09-01
4554896013,Genus Hapavirus (organism),2025-09-01
5069394017,Bilateral congenital anomaly of upper limbs,2025-09-01
2786277019,Injury of ovary with open wound into abdominal cavity (disorder),2025-09-01
266073018,Epidural blood patch,2025-09-01
4636789010,Product containing finasteride and tamsulosin in oral dose form (medicinal product form),2025-09-01
96747012,Salmonella machaga,2025-09-01
5266805015,Well-differentiated neuroendocrine tumor of ileum (disorder),2025-09-01
4554779019,Overdose of lysergic acid diethylamide,2025-09-01
715201000124110,Medication list absent (finding),2025-09-01
40615017,"Revision of joint replacement, NOS",2025-09-01
696791019,Revision closed wire fixation of fracture (procedure),2025-09-01
816126018,Cladorrhinum bulbillosum (organism),2025-09-01
3527100012,Chronic bronchiolitis (disorder),2025-09-01
663040014,Heavy goods vehicle examination,2025-09-01
3644800012,Pilocytic astrocytoma (disorder),2025-09-01
2789579016,History of aortoiliac atherosclerosis (situation),2025-09-01
3733276016,Product containing only lidocaine and neomycin and polymyxin B (medicinal product),2025-09-01
285441016,Method appointment made NOS,2025-09-01
290667015,Hemangiomas and lymphangiomas of any site,2025-09-01
10951019,Superficial foreign body of anus without major open wound but with infection,2025-09-01
379704015,Malignant granulosa cell tumour of ovary,2025-09-01
14223014,Butyl mercaptan,2025-09-01
108881019,Middle finger,2025-09-01
344345019,Attention deficit hyperactivity disorder,2025-09-01
603961012,Accident caused by cigarette (finding),2025-09-01
693937016,Cervical spine cool (finding),2025-09-01
787317013,Removal of foreign body of penis (procedure),2025-09-01
166149013,Lysosomal enzyme,2025-09-01
454913012,Commissioned officer engineer - Royal Navy,2025-09-01
1225119010,Degenerative polyarthritis,2025-09-01
3473768019,Risperidone 0.25 mg oral tablet,2025-09-01
2471595017,Cellulosimicrobium funkei,2025-09-01
721740011,Camouflaging preparations A-Z (substance),2025-09-01
368687012,Tarsorraphy adhesions,2025-09-01
387742010,P300 (P3),2025-09-01
5110557017,Metastatic squamous cell carcinoma to liver and intrahepatic biliary tract (disorder),2025-09-01
783613018,Caffeate o-methyltransferase (substance),2025-09-01
104216018,"Cheek teeth, NOS",2025-09-01
204829010,Deficiency of cystine desulfhydrase,2025-09-01
460157017,Special needs support,2025-09-01
5422814013,Adjustment of stent suture within aqueous drainage device of bilateral eyes,2025-09-01
3424494016,Interdisciplinary medical staff meeting record,2025-09-01
3042703010,Mosaic Turner syndrome,2025-09-01
6163018,Kowa fundus photography,2025-09-01
129909019,Anesthesia for axillary-femoral bypass graft,2025-09-01
381378011,Amyl cinnamaldehyde,2025-09-01
2728111018,Frontal fracture (disorder),2025-09-01
3522974014,Product containing polyvinyl alcohol (medicinal product),2025-09-01
3741338017,Product containing only merbromin in cutaneous dose form (medicinal product form),2025-09-01
2753045012,Strawberry RAST test (procedure),2025-09-01
28238018,Sealionpox,2025-09-01
279020018,Laser excision of organ NOC,2025-09-01
623013010,Implantation into jaw (procedure),2025-09-01
151632017,Astronotus ocellatus,2025-09-01
1458976011,Surgical lateral (mucosal/mural) margin involved by adenoma (finding),2025-09-01
2565301015,War injury due to bayonet (disorder),2025-09-01
2740011010,Child removed from protection register (situation),2025-09-01
2990399019,Acinetobacter genomic species 10,2025-09-01
585657015,Polymorphic light eruption,2025-09-01
2955662016,Stroke care management (procedure),2025-09-01
5168435011,Urine microalbumin detected (finding),2025-09-01
222287012,O/E - pulses - L leg,2025-09-01
81450012,Myotenontoplasty,2025-09-01
198886013,Gliding bacteria -RETIRED-,2025-09-01
1477892016,Glucose 20% infusion solution bottle,2025-09-01
3657824015,Hymenochaete cinnamomea subspecies spreta (organism),2025-09-01
3565304010,Product containing only bisoprolol fumarate 3.75 mg/1 each oral tablet (clinical drug),2025-09-01
